x_xmap_y_mean,x_xmap_y_sig,x_xmap_y_conf_1,x_xmap_y_conf_2,y_xmap_x_mean,y_xmap_x_sig,y_xmap_x_conf_1,y_xmap_x_conf_2
0.1529546467612671,4.517441703488778e-05,0.22718438404213848,0.07695786739109296,0.19129975309132072,4.478614232805711e-07,0.26431334901595527,0.1161058269317522
0.18935640636606096,5.797818481978467e-07,0.2624368288649724,0.11411615513679592,0.3770114944031199,0.0,0.4411240113673529,0.30907035406400024
0.20596481028112149,5.857405760423262e-08,0.27845630912505454,0.1311399521378101,0.4505735443529117,0.0,0.5098106017805158,0.3870840098199323
0.2150307067768845,1.5422582655411077e-08,0.2871837503976945,0.1404512518745737,0.49359811217759686,0.0,0.5496366284659064,0.4331374403875675
0.21041605968867466,3.064604769953405e-08,0.2827428774194451,0.13571004259035552,0.5211858942375076,0.0,0.5750401468621792,0.4628344091162893
0.19392102061562336,3.1483768858642236e-07,0.26684360261397183,0.11879053598587042,0.5228548399073152,0.0,0.5765736296876907,0.46463516315256553
