x_xmap_y_mean,x_xmap_y_sig,x_xmap_y_conf_1,x_xmap_y_conf_2,y_xmap_x_mean,y_xmap_x_sig,y_xmap_x_conf_1,y_xmap_x_conf_2
0.035484622,0.183202705,0.112080769,-0.041530707,0.478538579,0,0.535725569,0.416981748
0.031462841,0.211622992,0.108103277,-0.045549366,0.577172576,0,0.626276823,0.523506807
0.0471303,0.11508022,0.123584377,-0.029879995,0.621162885,0,0.66623951,0.571563725
0.055747773,0.077852852,0.132083513,-0.021245306,0.636586701,0,0.680190134,0.588494318
0.052201154,0.091887993,0.128586955,-0.024800402,0.643686802,0,0.686601477,0.596302243
0.023615333,0.273919935,0.100335115,-0.053383613,0.637339123,0,0.680869883,0.589321327
