x_xmap_y_mean,x_xmap_y_sig,x_xmap_y_conf_1,x_xmap_y_conf_2,y_xmap_x_mean,y_xmap_x_sig,y_xmap_x_conf_1,y_xmap_x_conf_2
0.13280617042849535,0.0003438503875519139,0.207588058830235,0.05648101676880472,0.6375972330952632,0.0,0.6811030450673704,0.5896050453679124
0.19682252369324088,2.1194129973256537e-07,0.26964318983070934,0.12176354455226679,0.7474402322130962,0.0,0.7795348423219028,0.7114310395630257
0.19647407942799572,2.2232698659863104e-07,0.2693070497646006,0.12140644195158491,0.7783492515208355,0.0,0.8069499583629057,0.7461066716539115
0.22915214408972934,1.7123416018449689e-09,0.3007541742048284,0.15498126623208755,0.794528806810457,0.0,0.8212516298196582,0.7643278950846694
0.2963797393912925,5.995204332975845e-15,0.3649634199729341,0.22459679546922715,0.8094223942639582,0.0,0.8343869742258192,0.7811436177347332
0.3411130765698352,0.0,0.40732988388059865,0.2713286471423208,0.8041522805972304,0.0,0.8297422564129623,0.77518866038848
